0,520.4653760703977,4151.585349766366,3512.831478092415,1940.7513294413616,3557.9791464171303,2782.8062595760853,1320.9342987270766,3154.7618345024207,1957.691570114878,3167.3297010286233,2225.1251304169227,3693.8038373156887,354.48798037519333,44.49407180754181,2448.7713748053307,3952.7986914064195,2833.0702808869255,3901.973443205309,3950.8860689781195,3916.8083518233784,3767.5894440595375,3822.520870557114,3411.674944720568,534.8313862777986,1581.1122721272504,2529.559644208635,3425.7733294636932,3478.6039355789794,1773.3711193347056,3671.3879475817107,2463.191477645354
520.4653760703977,0,3704.5170425081396,3072.6666581421123,1951.947329211079,3062.7501571580506,2343.0741537343006,946.2570644381674,2689.484192880137,1439.2737852290136,2725.5591603437947,2230.289012124137,3173.488550884699,390.6418085872807,557.7856830538171,2072.6941861443524,3534.2780152710584,2336.9560514897066,3441.7209105894685,3490.6174406340583,3456.705894284317,3349.0263206769437,3355.753964977313,2949.484904393741,969.5855266891281,1780.1539068004702,2055.970787177095,2905.337195227153,3046.5811641965315,1966.145462975346,3196.838889878117,2200.877391900039
4151.585349766366,3704.5170425081396,0,641.6433415618945,3363.923152194876,983.848679628952,1368.9301443652976,2842.0449490041856,1033.701871290029,2493.2534276523397,984.5044448775592,3333.3981712937634,1990.1451748848656,3818.9755254354423,4171.631152231899,1790.3302263198607,401.73082721199023,1515.6454081600025,316.017585371164,278.6742452258305,302.90212579339055,508.24248658550044,439.9119490326645,774.3371541090419,4311.072494862485,4000.8527163361982,1667.0444761036827,1905.0325801126417,690.7315708390931,4023.0590625202112,633.4166590354303,2163.071964134467
3512.831478092415,3072.6666581421123,641.6433415618945,0,2788.7288684370496,786.4466578929886,730.724692880525,2200.911502272938,472.0755490167582,1926.7400455197408,347.10981925144443,2788.3457130189586,1863.4657626613857,3178.4909614639223,3532.2430435762976,1160.9151761126573,513.6399996808149,1007.5943221449864,456.8444062676733,499.1248561335809,468.4573935400952,357.73540350505596,452.51553593468344,286.15858551602815,3670.071937391275,3398.748853403017,1063.3888049786203,1691.2675208317396,94.63954984568846,3433.8966770958154,468.8861459047024,1597.795324240986
1940.7513294413616,1951.947329211079,3363.923152194876,2788.7288684370496,0,3272.7061897375456,2245.793879273306,1437.8267146941334,2687.0730268150596,2466.9962054477937,2532.073452041983,284.6507939675902,3968.323641713935,1662.9956038862135,1920.2005589645105,1692.3391357565165,3019.0407185343906,2723.1676983687184,3245.4438922138374,3286.5782396635673,3256.7512011749222,2864.3777898517374,3228.835007507053,2861.364612371615,1645.1181145969692,710.8635310674866,2315.3859736612826,3683.205605825647,2710.194804409376,673.7284247160422,3167.490160332193,1200.854774429681
3557.9791464171303,3062.7501571580506,983.848679628952,786.4466578929886,3272.7061897375456,0,1027.445119201084,2342.6967189046027,596.4399002538973,1692.44250753027,815.5793438239308,3330.0614289578016,1083.2643422775639,3261.999168738728,3586.128120964704,1582.307679193235,1161.4988074032112,725.8098230808251,676.8151399649131,706.7788541153412,687.4826750460251,1081.5378663057334,551.9423298358455,527.2785441830172,3826.089583314444,3794.6807570525557,1063.1388266686815,942.1239899257113,873.5709750928179,3865.861393549374,375.51569820538487,2158.709993905489
2782.8062595760853,2343.0741537343006,1368.9301443652976,730.724692880525,2245.793879273306,1027.445119201084,0,1475.208870484878,445.97784047385466,1292.2075882226652,384.52374548263015,2305.3298643547573,1872.962203915675,2450.4720000066586,2802.705690067957,554.9882774928452,1201.3006241701983,640.8659879206728,1133.873073933808,1182.1409896432253,1148.2063722953944,1018.2947265584838,1072.6818587963405,662.7564133376023,2955.3053090415183,2787.1346348984284,420.6019481111172,1620.449476774032,704.6252496105897,2848.419662109809,960.4633051779742,1151.7967207563504
1320.9342987270766,946.2570644381674,2842.0449490041856,2200.911502272938,1437.8267146941334,2342.6967189046027,1475.208870484878,0,1873.3322856352052,1066.1167479313174,1858.3398949242714,1664.0095144425445,2739.7395237448063,978.9684026040641,1336.9239630245702,1134.6480821340049,2632.201417409906,1644.1484020720332,2606.170189160332,2654.7917948141394,2620.731220645717,2447.096217485396,2535.9835528405956,2122.398905662583,1491.255465408222,1641.2509159802034,1280.5791759354684,2451.25711061536,2162.3540609689094,1776.4653104520225,2399.4325990776783,1285.5955556605804
3154.7618345024207,2689.484192880137,1033.701871290029,472.0755490167582,2687.0730268150596,596.4399002538973,445.97784047385466,1873.3322856352052,0,1468.5061298104029,262.00266175761124,2736.2340901636776,1555.670894340559,2834.4684846785863,3177.9667690816395,994.7996402550563,984.6175512134488,537.0664034534282,753.162797462196,801.9350258894051,768.2052020053342,827.8015593438935,667.7787932882208,261.4783722886599,3363.5421177343587,3232.9275324140012,636.7888174998318,1338.2559517856096,507.10443747262144,3294.1449879723173,527.5385194939298,1562.2700943646457
1957.691570114878,1439.2737852290136,2493.2534276523397,1926.7400455197408,2466.9962054477937,1692.44250753027,1292.2075882226652,1066.1167479313174,1468.5061298104029,0,1607.1499923146089,2661.1623671330967,1755.1428371810111,1721.1850884056341,1992.6172588401366,1388.6936390171898,2437.549856240735,992.2835460996378,2193.3358955958843,2239.9935579173584,2208.212589803025,2265.738597475329,2086.2533587705125,1721.2328017117052,2331.4428248740096,2703.7128103529435,881.0009534478548,1477.61236301279,1936.1235405332595,2842.3783938654965,1903.7550122904702,1901.8812656999196
